tag,kind,context_id,context_len,target_id,n_keypoints,target_len,mbits,rate
1000,recall,3,998,summary_gpt4o_71_1,71,2913,88.28493414874902,0.08846185786447797
1000,brief,brief_3,618,summary_gpt4o_71_1,71,2913,78.981767560668,0.1278022128813398
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_72_1,72,3030,211.56539242283705,0.21699014607470465
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_72_1,72,3030,64.54389333067002,0.1021264134978956
1000,recall,3,998,summary_gpt4o_72_1,72,3030,92.73294092834136,0.09291877848531199
1000,brief,brief_3,618,summary_gpt4o_72_1,72,3030,77.28477163061348,0.12505626477445547
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_73_1,73,2434,196.62378068676549,0.20166541608899025
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_73_1,73,2434,73.81628455887744,0.11679791860581874
1000,recall,3,998,summary_gpt4o_73_1,73,2434,108.95481019874136,0.10917315651176489
1000,brief,brief_3,618,summary_gpt4o_73_1,73,2434,73.31612600753124,0.11863450810280135
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_74_1,74,3473,181.03768297083116,0.1856796748418781
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_74_1,74,3473,70.64190907517764,0.11177517258730639
1000,recall,3,998,summary_gpt4o_74_1,74,3473,56.649899016579866,0.0567634258683165
1000,brief,brief_3,618,summary_gpt4o_74_1,74,3473,43.41038524674127,0.07024334182320593
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_75_1,75,3110,235.89976472344188,0.24194847663942756
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_75_1,75,3110,109.82358912873156,0.17377150178596765
1000,recall,3,998,summary_gpt4o_75_1,75,3110,155.10649624962525,0.15541733091144816
1000,brief,brief_3,618,summary_gpt4o_75_1,75,3110,139.61503999834076,0.2259143042044349
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_76_1,76,2882,200.02122334620344,0.20514997266277277
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_76_1,76,2882,68.57582692850133,0.10850605526661602
1000,recall,3,998,summary_gpt4o_76_1,76,2882,121.7659986616527,0.1220100186990508
1000,brief,brief_3,618,summary_gpt4o_76_1,76,2882,74.49632845166911,0.1205442207955811
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_77_1,77,2412,183.6602574969702,0.18836949486868737
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_77_1,77,2412,72.46429860369199,0.11465870032229744
1000,recall,3,998,summary_gpt4o_77_1,77,2412,104.83939865871412,0.10504949765402216
1000,brief,brief_3,618,summary_gpt4o_77_1,77,2412,89.067252350015,0.14412176755665856
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_78_1,78,4135,197.1666780804649,0.20222223392868194
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_78_1,78,4135,58.84968918005916,0.09311659680389107
1000,recall,3,998,summary_gpt4o_78_1,78,4135,89.55867759975081,0.08973815390756594
1000,brief,brief_3,618,summary_gpt4o_78_1,78,4135,61.77207826688005,0.09995481920207128
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_79_1,79,3494,187.53434357313017,0.19234291648526172
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_79_1,79,3494,68.1151185661347,0.10777708633882073
1000,recall,3,998,summary_gpt4o_79_1,79,3494,102.5633078337828,0.10276884552483247
1000,brief,brief_3,618,summary_gpt4o_79_1,79,3494,67.5575551347365,0.10931643225685518
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_80_1,80,3176,157.19989577721026,0.16123066233560027
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_80_1,80,3176,85.02040332293154,0.13452595462489167
1000,recall,3,998,summary_gpt4o_80_1,80,3176,83.92605454141881,0.08409424302747376
1000,brief,brief_3,618,summary_gpt4o_80_1,80,3176,54.06380362664504,0.08748188289101139
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_81_1,81,2739,185.25946612830512,0.1900097088495437
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_81_1,81,2739,65.05026585892642,0.10292763585273168
1000,recall,3,998,summary_gpt4o_81_1,81,2739,106.03083894325005,0.10624332559443893
1000,brief,brief_3,618,summary_gpt4o_81_1,81,2739,84.92951696102705,0.13742640284955834
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_82_1,82,3090,200.63815045096976,0.20578271841125104
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_82_1,82,3090,66.75259772778918,0.10562119893637528
1000,recall,3,998,summary_gpt4o_82_1,82,3090,108.50562182370868,0.10872306795962794
1000,brief,brief_3,618,summary_gpt4o_82_1,82,3090,91.070958908555,0.14736401117889159
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_83_1,83,2641,202.7889634359092,0.20798868044708638
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_83_1,83,2641,78.45389464000777,0.12413590924051864
1000,recall,3,998,summary_gpt4o_83_1,83,2641,122.5886700592432,0.12283433873671663
1000,brief,brief_3,618,summary_gpt4o_83_1,83,2641,89.32379629624074,0.14453688721074553
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_84_1,84,3636,181.56693863148075,0.18622250116049308
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_84_1,84,3636,42.5274003277832,0.06729019039206202
1000,recall,3,998,summary_gpt4o_84_1,84,3636,63.45401776885728,0.06358118012911551
1000,brief,brief_3,618,summary_gpt4o_84_1,84,3636,51.39159014181905,0.08315791285083989
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_85_1,85,2360,189.7450289405574,0.1946102860928794
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_85_1,85,2360,76.59938519891602,0.12120155885904434
1000,recall,3,998,summary_gpt4o_85_1,85,2360,94.44520898417932,0.09463447794005944
1000,brief,brief_3,618,summary_gpt4o_85_1,85,2360,71.04110097731427,0.11495323782736937
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_86_1,86,3016,213.518000990083,0.21899282152829028
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_86_1,86,3016,66.84055512501527,0.10576037203325202
1000,recall,3,998,summary_gpt4o_86_1,86,3016,152.7827414970602,0.15308891933573165
1000,brief,brief_3,618,summary_gpt4o_86_1,86,3016,96.2123315723088,0.15568338442121166
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_90_1,90,2408,192.98329762123512,0.1979315873038309
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_90_1,90,2408,64.56871527617477,0.10216568872812463
1000,recall,3,998,summary_gpt4o_90_1,90,2408,101.29210522680523,0.10149509541764051
1000,brief,brief_3,618,summary_gpt4o_90_1,90,2408,64.68583605701906,0.10466963763271693
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_100_1,100,2915,165.87415203488445,0.1701273354203943
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_100_1,100,2915,69.11693491905635,0.10936223879597523
1000,recall,3,998,summary_gpt4o_100_1,100,2915,123.4694957411657,0.12371692960036644
1000,brief,brief_3,618,summary_gpt4o_100_1,100,2915,92.045625047768,0.14894114085399351
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_110_1,110,3495,153.53238611540064,0.1574691139645135
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_110_1,110,3495,67.12322637874831,0.10620763667523467
1000,recall,3,998,summary_gpt4o_110_1,110,3495,79.23288082642057,0.07939166415473004
1000,brief,brief_3,618,summary_gpt4o_110_1,110,3495,66.31737725361154,0.10730967193141026
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_120_1,120,3707,165.39445474224385,0.1696353381971732
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_120_1,120,3707,69.31425514570083,0.10967445434446334
1000,recall,3,998,summary_gpt4o_120_1,120,3707,117.03522005873695,0.11726975957789273
1000,brief,brief_3,618,summary_gpt4o_120_1,120,3707,86.1804299743244,0.13945053393903625
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_130_1,130,5111,169.8179999778763,0.17417230766961672
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_130_1,130,5111,25.90759892551523,0.040993036274549415
1000,recall,3,998,summary_gpt4o_130_1,130,5111,81.4218680516883,0.0815850381279442
1000,brief,brief_3,618,summary_gpt4o_130_1,130,5111,49.032478490184985,0.07934058008120548
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_140_1,140,2344,211.54242015734167,0.21696658477676067
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_140_1,140,2344,70.85430946614633,0.11211124915529483
1000,recall,3,998,summary_gpt4o_140_1,140,2344,67.93608645988456,0.06807223092172802
1000,brief,brief_3,618,summary_gpt4o_140_1,140,2344,62.20865865698306,0.10066125996275577
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_150_1,150,1862,188.78757082205868,0.19362827776621402
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_150_1,150,1862,79.1932995382432,0.1253058536997519
1000,recall,3,998,summary_gpt4o_150_1,150,1862,106.7489221920473,0.10696284788782295
1000,brief,brief_3,618,summary_gpt4o_150_1,150,1862,89.28859043887826,0.14447991980401012
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_160_1,160,2963,204.86701244974188,0.21012001276896602
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_160_1,160,2963,73.58230755362047,0.11642770182534884
1000,recall,3,998,summary_gpt4o_160_1,160,2963,90.30115350973163,0.09048211774522208
1000,brief,brief_3,618,summary_gpt4o_160_1,160,2963,75.81833840934473,0.1226833954843766
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_170_1,170,4716,167.9029495133923,0.17220815334706902
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_170_1,170,4716,35.680792772596305,0.056456950589551115
1000,recall,3,998,summary_gpt4o_170_1,170,4716,76.76652955186819,0.07692037029245309
1000,brief,brief_3,618,summary_gpt4o_170_1,170,4716,70.05021064576886,0.11334985541386547
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_180_1,180,3334,159.97329321499774,0.1640751725282028
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_180_1,180,3334,51.428328741001906,0.08137393788133213
1000,recall,3,998,summary_gpt4o_180_1,180,3334,105.43991584479772,0.10565121828136044
1000,brief,brief_3,618,summary_gpt4o_180_1,180,3334,78.0467868647711,0.1262892991339338
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_181_1,181,2652,146.68326371428498,0.1504443730402923
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_181_1,181,2652,60.90589529119825,0.09637008748607317
1000,recall,3,998,summary_gpt4o_181_1,181,2652,100.51663103557394,0.10071806716991376
1000,brief,brief_3,618,summary_gpt4o_181_1,181,2652,70.87987001777446,0.11469234630707842
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_182_1,182,6567,148.5052655482168,0.15231309286996597
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_182_1,182,6567,16.321049908710393,0.025824446058086065
1000,recall,3,998,summary_gpt4o_182_1,182,6567,85.10633941143578,0.08527689319783145
1000,brief,brief_3,618,summary_gpt4o_182_1,182,6567,43.293172025675176,0.07005367641695012
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_183_1,183,3384,201.67269898268364,0.2068437938283935
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_183_1,183,3384,64.06211521201112,0.10136410634811886
1000,recall,3,998,summary_gpt4o_183_1,183,3384,110.94003750883304,0.11116236223329964
1000,brief,brief_3,618,summary_gpt4o_183_1,183,3384,69.44920470486795,0.11237735389137209
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_184_1,184,3004,162.71695360676563,0.1668891831864263
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_184_1,184,3004,62.519336457728514,0.09892300072425397
1000,recall,3,998,summary_gpt4o_184_1,184,3004,100.58705717748626,0.10078863444637902
1000,brief,brief_3,618,summary_gpt4o_184_1,184,3004,83.04273764944651,0.13437336189230825
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_185_1,185,5430,143.43710990533827,0.14711498451829566
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_185_1,185,5430,15.907985465065394,0.02517086307763512
1000,recall,3,998,summary_gpt4o_185_1,185,5430,75.62752843539101,0.07577908660860823
1000,brief,brief_3,618,summary_gpt4o_185_1,185,5430,28.65539743152931,0.0463679570089471
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_186_1,186,8438,151.95182662888692,0.1558480273116789
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_186_1,186,8438,13.691883139122185,0.02166437205557308
1000,recall,3,998,summary_gpt4o_186_1,186,8438,29.85973730083606,0.029919576453743546
1000,brief,brief_3,618,summary_gpt4o_186_1,186,8438,12.57800224694074,0.02035275444488793
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_187_1,187,7899,146.7200953022898,0.15048214902798954
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_187_1,187,7899,40.40616924607548,0.06393381209822069
1000,recall,3,998,summary_gpt4o_187_1,187,7899,97.2469722980095,0.09744185601002955
1000,brief,brief_3,618,summary_gpt4o_187_1,187,7899,68.23539235747376,0.11041325624186692
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_189_1,189,3213,207.52791127406908,0.212849139768276
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_189_1,189,3213,67.6219841119605,0.10699681030373497
1000,recall,3,998,summary_gpt4o_189_1,189,3213,114.57182384725093,0.11480142670065223
1000,brief,brief_3,618,summary_gpt4o_189_1,189,3213,89.78729821331854,0.14528689031281317
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_190_1,190,3049,200.2523725125352,0.20538704873080535
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_190_1,190,3049,71.23769305299106,0.11271786875473269
1000,recall,3,998,summary_gpt4o_190_1,190,3049,100.17076951023864,0.10037151253530927
1000,brief,brief_3,618,summary_gpt4o_190_1,190,3049,84.54479593608335,0.1368038769192287
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_191_1,191,7015,124.26850270067052,0.1274548745647903
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_191_1,191,7015,15.63830540697063,0.024744154124953528
1000,recall,3,998,summary_gpt4o_191_1,191,7015,78.21523754029249,0.07837198150329909
1000,brief,brief_3,618,summary_gpt4o_191_1,191,7015,50.04443920367112,0.08097805696386912
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_192_1,192,2631,128.71596756785038,0.13201637699266705
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_192_1,192,2631,67.4210441448804,0.10667886731784873
1000,recall,3,998,summary_gpt4o_192_1,192,2631,112.25748611104292,0.11248245101306906
1000,brief,brief_3,618,summary_gpt4o_192_1,192,2631,69.98170933464917,0.11323901186836435
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_193_1,193,6556,178.02664657349442,0.18259143238307118
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_193_1,193,6556,41.391484029167714,0.06549285447653119
1000,recall,3,998,summary_gpt4o_193_1,193,6556,79.91166769001575,0.08007181131264103
1000,brief,brief_3,618,summary_gpt4o_193_1,193,6556,45.052443592441705,0.07290039416252703
1000,summary,summary_gpt4o_23_1,975,summary_gpt4o_194_1,194,5161,162.33029266973745,0.16649260786639739
1000,short_summary,summary_gpt4o_11_1,632,summary_gpt4o_194_1,194,5161,32.97631665183417,0.052177716221256595
1000,recall,3,998,summary_gpt4o_194_1,194,5161,61.68320191265411,0.061806815543741594
1000,brief,brief_3,618,summary_gpt4o_194_1,194,5161,47.836792491267715,0.07740581309266621
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_3_1,3,222,43.25252072720001,0.03687341920477409
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_3_1,3,222,32.49670462716,0.041931231776980646
1175,recall,91,1175,summary_gpt4o_3_1,3,222,12.297684551799987,0.010466114512170202
1175,brief,brief_91,771,summary_gpt4o_3_1,3,222,24.375555329699992,0.03161550626420232
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_4_1,4,330,29.875106122876005,0.02546897367679114
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_4_1,4,330,30.16029913934004,0.03891651501850328
1175,recall,91,1175,summary_gpt4o_4_1,4,330,16.445771274180004,0.013996401084408513
1175,brief,brief_91,771,summary_gpt4o_4_1,4,330,25.556319773410024,0.03314697765682234
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_5_1,5,347,82.97179865659997,0.07073469621193519
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_5_1,5,347,73.84620613499996,0.09528542727096768
1175,recall,91,1175,summary_gpt4o_5_1,5,347,40.95365436699995,0.03485417392936166
1175,brief,brief_91,771,summary_gpt4o_5_1,5,347,47.26060273799996,0.06129779862256804
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_6_1,6,388,104.43681012726005,0.08903393872741693
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_6_1,6,388,82.02046655527002,0.10583286007131615
1175,recall,91,1175,summary_gpt4o_6_1,6,388,60.68691886220003,0.05164844158485109
1175,brief,brief_91,771,summary_gpt4o_6_1,6,388,62.33743407860001,0.08085270308508433
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_7_1,7,382,58.01339795627399,0.04945728726025063
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_7_1,7,382,46.476507816870935,0.05996968750563992
1175,recall,91,1175,summary_gpt4o_7_1,7,382,26.55852764415997,0.02260300225034891
1175,brief,brief_91,771,summary_gpt4o_7_1,7,382,30.34323124222294,0.03935568254503624
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_8_1,8,617,128.1478279850324,0.10924793519610605
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_8_1,8,617,63.19234437258365,0.08153850886784987
1175,recall,91,1175,summary_gpt4o_8_1,8,617,44.45874387727645,0.037837228831724634
1175,brief,brief_91,771,summary_gpt4o_8_1,8,617,46.29124329062233,0.06004052307473714
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_9_1,9,555,135.02020267774222,0.11510673715067538
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_9_1,9,555,124.257178847874,0.16033184367467612
1175,recall,91,1175,summary_gpt4o_9_1,9,555,71.95360926289297,0.06123711426629189
1175,brief,brief_91,771,summary_gpt4o_9_1,9,555,67.62698737777492,0.08771334290243181
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_10_1,10,562,91.6959128689723,0.07817213373313922
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_10_1,10,562,92.51834917189603,0.11937851506051102
1175,recall,91,1175,summary_gpt4o_10_1,10,562,29.37240658199221,0.02499779283573805
1175,brief,brief_91,771,summary_gpt4o_10_1,10,562,39.9573343236753,0.051825336347179375
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_11_1,11,645,129.476644688739,0.11038077126064705
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_11_1,11,645,100.74627827970158,0.1299951977802601
1175,recall,91,1175,summary_gpt4o_11_1,11,645,61.25596138496806,0.05213273309358984
1175,brief,brief_91,771,summary_gpt4o_11_1,11,645,62.47629660763505,0.08103281012663431
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_12_1,12,606,88.5270571898005,0.07547063699045226
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_12_1,12,606,88.28506395650598,0.11391621155678192
1175,recall,91,1175,summary_gpt4o_12_1,12,606,62.76775710304497,0.053419367747272316
1175,brief,brief_91,771,summary_gpt4o_12_1,12,606,70.11630357405,0.0909420279819066
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_13_1,13,833,144.81792805541505,0.12345944420751497
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_13_1,13,833,98.42077844842254,0.12699455283667424
1175,recall,91,1175,summary_gpt4o_13_1,13,833,62.881687610901054,0.05351632988161792
1175,brief,brief_91,771,summary_gpt4o_13_1,13,833,63.86632408004971,0.08283569919591402
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_14_1,14,674,136.16950102969105,0.11608653114210661
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_14_1,14,674,129.94297525889272,0.1676683551727648
1175,recall,91,1175,summary_gpt4o_14_1,14,674,73.83494476284,0.06283825086199149
1175,brief,brief_91,771,summary_gpt4o_14_1,14,674,77.1291453872613,0.10003780205870468
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_15_1,15,828,143.88598988046022,0.12266495300977001
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_15_1,15,828,119.10144763742476,0.15367928727409647
1175,recall,91,1175,summary_gpt4o_15_1,15,828,89.75851066825953,0.07639022184532726
1175,brief,brief_91,771,summary_gpt4o_15_1,15,828,97.19127036918236,0.12605871643214314
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_17_1,17,845,183.55415680867276,0.15648265712589324
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_17_1,17,845,140.45510422426128,0.1812323925474339
1175,recall,91,1175,summary_gpt4o_17_1,17,845,94.93329629114606,0.08079429471586899
1175,brief,brief_91,771,summary_gpt4o_17_1,17,845,87.9967577750561,0.11413327856686913
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_18_1,18,768,188.2400574612325,0.1604774573412042
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_18_1,18,768,111.739453815895,0.14417994040760646
1175,recall,91,1175,summary_gpt4o_18_1,18,768,64.00598212697003,0.05447317627827236
1175,brief,brief_91,771,summary_gpt4o_18_1,18,768,72.66031988178997,0.09424166002826197
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_19_1,19,884,177.63871000606505,0.15143965047405375
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_19_1,19,884,115.05694607222097,0.1484605755770593
1175,recall,91,1175,summary_gpt4o_19_1,19,884,105.95605764186972,0.09017536820584657
1175,brief,brief_91,771,summary_gpt4o_19_1,19,884,95.32258738377249,0.12363500309179311
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_20_1,20,694,175.83097958691326,0.1498985333221767
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_20_1,20,694,143.1711687310642,0.18473699191105059
1175,recall,91,1175,summary_gpt4o_20_1,20,694,90.06345136442405,0.07664974584206302
1175,brief,brief_91,771,summary_gpt4o_20_1,20,694,96.90462692580206,0.12568693505292097
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_21_1,21,1139,146.13791026418414,0.12458474873331982
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_21_1,21,1139,116.86313470025748,0.1507911415487193
1175,recall,91,1175,summary_gpt4o_21_1,21,1139,86.53801666222819,0.07364937588274739
1175,brief,brief_91,771,summary_gpt4o_21_1,21,1139,73.4450492574137,0.09525946725993995
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_22_1,22,1264,184.3879192318193,0.15719345203053647
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_22_1,22,1264,181.3354106110796,0.2339811749820382
1175,recall,91,1175,summary_gpt4o_22_1,22,1264,99.30569587046762,0.08451548584720649
1175,brief,brief_91,771,summary_gpt4o_22_1,22,1264,92.67967896712103,0.12020710631273805
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_23_1,23,1001,200.18322199415405,0.17065918328572383
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_23_1,23,1001,111.0476217685781,0.1432872538949395
1175,recall,91,1175,summary_gpt4o_23_1,23,1001,101.153935528803,0.08608845576919405
1175,brief,brief_91,771,summary_gpt4o_23_1,23,1001,102.51983755138116,0.13296995791359423
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_24_1,24,1052,194.00153730428167,0.16538920486298522
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_24_1,24,1052,125.01654070267296,0.1613116654228038
1175,recall,91,1175,summary_gpt4o_24_1,24,1052,137.69736998157498,0.11718925104814892
1175,brief,brief_91,771,summary_gpt4o_24_1,24,1052,120.03368269613496,0.15568571037112186
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_25_1,25,1170,199.31552989513852,0.16991946282620504
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_25_1,25,1170,147.4765628045003,0.19029233910258103
1175,recall,91,1175,summary_gpt4o_25_1,25,1170,102.91002018908148,0.08758299590560126
1175,brief,brief_91,771,summary_gpt4o_25_1,25,1170,93.93581316890396,0.12183633355240463
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_26_1,26,1288,212.2313826806796,0.18093042001762966
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_26_1,26,1288,99.1547914142759,0.12794166634100118
1175,recall,91,1175,summary_gpt4o_26_1,26,1288,105.66765020283208,0.08992991506624007
1175,brief,brief_91,771,summary_gpt4o_26_1,26,1288,98.53286998309623,0.12779879375239458
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_27_1,27,1517,220.86547289446207,0.1882911107369668
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_27_1,27,1517,135.93036546068527,0.1753940199492713
1175,recall,91,1175,summary_gpt4o_27_1,27,1517,120.30536290505744,0.10238754289792122
1175,brief,brief_91,771,summary_gpt4o_27_1,27,1517,108.59415769285738,0.14084845355753228
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_28_1,28,1243,198.17319219156775,0.1689456028913621
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_28_1,28,1243,135.86425263142803,0.17530871307281037
1175,recall,91,1175,summary_gpt4o_28_1,28,1243,105.3933419288021,0.08969646121600179
1175,brief,brief_91,771,summary_gpt4o_28_1,28,1243,103.12956765721516,0.1337607881416539
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_29_1,29,1192,229.14698057694147,0.1953512195881854
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_29_1,29,1192,141.37456797259136,0.18241879738398886
1175,recall,91,1175,summary_gpt4o_29_1,29,1192,93.75709670775312,0.07979327379383244
1175,brief,brief_91,771,summary_gpt4o_29_1,29,1192,90.88019282837502,0.11787314244925423
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_30_1,30,1313,220.5660365596521,0.18803583679424732
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_30_1,30,1313,131.28375050091552,0.1693983877431168
1175,recall,91,1175,summary_gpt4o_30_1,30,1313,99.85081407770258,0.08497941623634263
1175,brief,brief_91,771,summary_gpt4o_30_1,30,1313,93.7151244980223,0.12155009662519106
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_31_1,31,1221,204.68979113954163,0.17450110071572175
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_31_1,31,1221,143.6142053613961,0.1853086520792208
1175,recall,91,1175,summary_gpt4o_31_1,31,1221,128.37008496480962,0.10925113614026351
1175,brief,brief_91,771,summary_gpt4o_31_1,31,1221,113.85559509790494,0.1476726265861283
1175,summary,summary_gpt4o_32_1,1173,summary_gpt4o_33_1,33,1299,186.2788844622413,0.15880552810080248
1175,short_summary,summary_gpt4o_16_1,775,summary_gpt4o_33_1,33,1299,135.2627363632945,0.17453256304941225
1175,recall,91,1175,summary_gpt4o_33_1,33,1299,139.56995509229705,0.1187829405040826
1175,brief,brief_91,771,summary_gpt4o_33_1,33,1299,123.991554505276,0.16081913684212193
